0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,fid
74.1429,69.9777,66.5791,76.0738,83.4128,115.52600000000001,136.368,160.97899999999998,206.382,221.498,263.57599999999996,273.591,299.15,321.49,332.976,406.525,t24
56.5737,50.7515,43.4811,44.1994,45.2515,53.2286,59.236999999999995,67.9114,83.7692,91.0144,101.51,112.00200000000001,125.844,155.075,181.15599999999998,234.981,t240
60.1209,53.7081,46.2727,46.9715,48.324,57.0842,63.8432,73.4791,90.5518,98.3292,109.087,119.985,134.442,165.136,192.601,248.77599999999998,t241
57.5171,51.2099,44.2598,44.3612,45.1152,52.1761,57.6706,65.2762,79.217,86.20200000000001,95.8491,104.931,117.926,144.06,168.418,219.453,t242
57.8828,51.2806,43.6017,43.59,44.1638,50.9069,56.3584,63.6828,77.4075,83.2802,92.2537,101.34700000000001,113.633,138.906,161.776,211.739,t243
59.4282,52.5048,44.489,44.7891,45.7882,53.7034,59.9218,68.6355,84.0425,91.1327,101.5,111.338,124.34,151.786,175.97400000000002,226.452,t244
59.7263,53.068999999999996,45.3984,45.8903,47.2097,54.8567,60.6812,68.5571,84.3748,91.212,102.639,114.04299999999999,128.39600000000002,158.292,184.50900000000001,240.014,t245
56.3324,49.9728,43.0247,43.2603,44.4085,51.4528,57.0413,64.1195,79.2157,85.7056,96.7025,106.932,120.465,149.491,175.12099999999998,229.63400000000001,t246
61.7881,55.013000000000005,47.4523,48.3574,49.5689,57.8279,63.8506,72.4014,88.0373,95.5236,106.34299999999999,117.698,132.178,160.248,184.899,237.104,t247
63.7924,56.5533,48.4726,48.9654,50.1089,58.5067,64.8821,73.6084,90.3315,97.2649,109.073,120.9,134.72,163.71,187.82,240.33900000000003,t248
58.258,51.8151,44.7521,44.8687,45.6422,52.3966,57.6362,64.722,78.6493,85.0832,94.7939,104.428,116.992,144.217,169.41400000000002,222.946,t249
99.7747,92.9158,87.2846,96.3548,102.96,133.248,153.989,181.078,228.667,244.71400000000003,283.52299999999997,296.47900000000004,321.635,334.99,344.37199999999996,415.23800000000006,t25
57.1855,50.8399,43.7747,44.1631,44.8725,51.4203,56.8186,63.998000000000005,78.5135,85.0858,95.92299999999999,106.009,118.98100000000001,146.472,170.196,221.024,t250
61.4367,54.1639,45.6205,45.4927,46.0233,53.3469,58.9162,66.6918,81.0763,87.5712,97.4299,106.861,119.655,145.664,169.183,219.65099999999998,t251
58.693000000000005,51.722,44.0201,43.9499,44.3464,50.7857,55.8993,62.8532,76.4353,81.965,91.4075,100.15899999999999,111.34,135.106,156.19,203.46900000000002,t252
57.9192,51.1855,43.6704,43.8977,44.5189,51.6093,56.928000000000004,64.1123,78.8247,85.0893,95.2405,104.507,117.561,145.153,169.675,222.44799999999998,t253
56.8903,50.3852,43.2178,43.3839,44.2378,51.7793,57.608999999999995,65.7421,81.0835,87.9061,98.4756,108.78,122.09200000000001,149.954,174.347,226.565,t254
59.2969,52.4054,44.4903,44.6859,45.2786,52.3992,58.1532,66.1367,80.821,87.1954,97.1274,106.20700000000001,119.083,145.457,168.838,219.12900000000002,t255
